crime_code,crime_type,occurred_at,latitude,longitude,address,description,police_station,is_accident,is_women_related,severity
NDPS-21,NDPS-DrugPossession,2026-02-16T10:22:00,17.433967,78.440674,"Sector 37, Zone 9",FIR narrative sample #597 for NDPS-DrugPossession.,Tambaram PS,False,False,4
307,IPC-AttemptToMurder,2025-05-23T09:32:00,17.356828,78.407681,"Sector 51, Zone 19",FIR narrative sample #598 for IPC-AttemptToMurder.,Velachery PS,False,False,4
MV-184,Accident-RashDriving,2026-03-05T05:12:00,13.025012,77.662165,"Sector 5, Zone 5",FIR narrative sample #599 for Accident-RashDriving.,Anna Nagar PS,True,False,3
NDPS-27,NDPS-DrugConsumption,2025-10-26T20:29:00,17.448349,78.480695,"Sector 8, Zone 17",FIR narrative sample #600 for NDPS-DrugConsumption.,Tambaram PS,False,False,3
376,IPC-SexualOffence,2024-09-02T23:43:00,12.980428,77.517595,"Sector 46, Zone 3",FIR narrative sample #601 for IPC-SexualOffence.,Velachery PS,False,False,5
379,IPC-Theft,2025-06-20T00:21:00,12.991842,77.649385,"Sector 24, Zone 20",FIR narrative sample #602 for IPC-Theft.,Anna Nagar PS,False,False,2
307,IPC-AttemptToMurder,2025-05-23T22:54:00,13.005174,77.55804,"Sector 48, Zone 15",FIR narrative sample #603 for IPC-AttemptToMurder.,Adyar PS,False,False,4
376,IPC-SexualOffence,2025-08-25T16:19:00,13.020657,80.316291,"Sector 57, Zone 17",FIR narrative sample #604 for IPC-SexualOffence.,T. Nagar PS,False,False,5
302,IPC-Murder,2024-11-25T16:09:00,13.057119,80.268056,"Sector 42, Zone 5",FIR narrative sample #605 for IPC-Murder.,Velachery PS,False,False,5
307,IPC-AttemptToMurder,2024-10-22T21:08:00,13.118631,80.264199,"Sector 15, Zone 1",FIR narrative sample #606 for IPC-AttemptToMurder.,Mylapore PS,False,False,4
376,IPC-SexualOffence,2026-02-17T21:54:00,17.4445,78.460026,"Sector 67, Zone 10",FIR narrative sample #607 for IPC-SexualOffence.,T. Nagar PS,False,False,5
302,IPC-Murder,2024-08-20T09:40:00,13.054041,80.221507,"Sector 99, Zone 15",FIR narrative sample #608 for IPC-Murder.,Velachery PS,False,False,5
307,IPC-AttemptToMurder,2025-06-28T04:10:00,12.909914,77.667928,"Sector 27, Zone 18",FIR narrative sample #609 for IPC-AttemptToMurder.,T. Nagar PS,False,False,4
323,IPC-Assault,2024-09-18T10:17:00,13.153624,80.31934,"Sector 10, Zone 10",FIR narrative sample #610 for IPC-Assault.,Adyar PS,False,False,2
MV-184,Accident-RashDriving,2025-04-22T17:28:00,13.023512,80.266018,"Sector 50, Zone 2",FIR narrative sample #611 for Accident-RashDriving.,T. Nagar PS,True,False,3
307,IPC-AttemptToMurder,2025-01-22T12:11:00,17.400379,78.501541,"Sector 58, Zone 20",FIR narrative sample #612 for IPC-AttemptToMurder.,Tambaram PS,False,False,4
323,IPC-Assault,2025-05-19T10:52:00,13.116764,80.298039,"Sector 73, Zone 5",FIR narrative sample #613 for IPC-Assault.,Anna Nagar PS,False,False,2
307,IPC-AttemptToMurder,2024-04-18T14:06:00,12.941263,77.617707,"Sector 30, Zone 8",FIR narrative sample #614 for IPC-AttemptToMurder.,Anna Nagar PS,False,False,4
379,IPC-Theft,2024-07-11T08:58:00,12.954332,77.626538,"Sector 59, Zone 16",FIR narrative sample #615 for IPC-Theft.,Velachery PS,False,False,2
302,IPC-Murder,2026-01-27T15:07:00,12.968184,77.649923,"Sector 78, Zone 19",FIR narrative sample #616 for IPC-Murder.,Velachery PS,False,False,5
379,IPC-Theft,2024-10-30T03:25:00,17.432481,78.458839,"Sector 69, Zone 15",FIR narrative sample #617 for IPC-Theft.,Velachery PS,False,False,2
NDPS-21,NDPS-DrugPossession,2024-08-07T13:15:00,17.343991,78.432143,"Sector 44, Zone 7",FIR narrative sample #618 for NDPS-DrugPossession.,T. Nagar PS,False,False,4
MV-184,Accident-RashDriving,2025-01-17T13:36:00,12.978724,77.552385,"Sector 95, Zone 19",FIR narrative sample #619 for Accident-RashDriving.,T. Nagar PS,True,False,3
NDPS-27,NDPS-DrugConsumption,2025-12-07T18:38:00,12.94366,77.530225,"Sector 52, Zone 3",FIR narrative sample #620 for NDPS-DrugConsumption.,Velachery PS,False,False,3
MV-184,Accident-RashDriving,2025-12-13T21:52:00,17.428415,78.467326,"Sector 8, Zone 3",FIR narrative sample #621 for Accident-RashDriving.,Tambaram PS,True,False,3
420,IPC-Fraud,2025-11-12T18:57:00,17.434574,78.527832,"Sector 69, Zone 10",FIR narrative sample #622 for IPC-Fraud.,Anna Nagar PS,False,False,3
NDPS-21,NDPS-DrugPossession,2024-07-12T18:28:00,13.035606,80.331088,"Sector 39, Zone 14",FIR narrative sample #623 for NDPS-DrugPossession.,Tambaram PS,False,False,4
323,IPC-Assault,2026-01-02T18:00:00,17.462827,78.471372,"Sector 8, Zone 12",FIR narrative sample #624 for IPC-Assault.,Velachery PS,False,False,2
ARMS-25,ArmsAct-IllegalWeapon,2026-02-08T00:45:00,17.436321,78.464179,"Sector 31, Zone 14",FIR narrative sample #625 for ArmsAct-IllegalWeapon.,T. Nagar PS,False,False,4
MV-184,Accident-RashDriving,2025-02-24T20:20:00,17.366246,78.46775,"Sector 23, Zone 16",FIR narrative sample #626 for Accident-RashDriving.,Tambaram PS,True,False,3
379,IPC-Theft,2025-09-23T17:24:00,13.025994,77.539283,"Sector 17, Zone 5",FIR narrative sample #627 for IPC-Theft.,Tambaram PS,False,False,2
302,IPC-Murder,2026-01-20T20:01:00,13.118114,80.268572,"Sector 11, Zone 5",FIR narrative sample #628 for IPC-Murder.,Adyar PS,False,False,5
NDPS-21,NDPS-DrugPossession,2024-12-23T22:38:00,12.99132,77.587303,"Sector 50, Zone 12",FIR narrative sample #629 for NDPS-DrugPossession.,Anna Nagar PS,False,False,4
420,IPC-Fraud,2025-09-25T13:38:00,13.09517,80.326189,"Sector 35, Zone 14",FIR narrative sample #630 for IPC-Fraud.,Mylapore PS,False,False,3
ARMS-25,ArmsAct-IllegalWeapon,2024-08-21T11:02:00,13.093604,80.303481,"Sector 89, Zone 3",FIR narrative sample #631 for ArmsAct-IllegalWeapon.,Anna Nagar PS,False,False,4
379,IPC-Theft,2024-10-11T08:29:00,17.317518,78.549086,"Sector 81, Zone 3",FIR narrative sample #632 for IPC-Theft.,Anna Nagar PS,False,False,2
ARMS-25,ArmsAct-IllegalWeapon,2024-08-18T09:39:00,13.147274,80.276305,"Sector 66, Zone 16",FIR narrative sample #633 for ArmsAct-IllegalWeapon.,Anna Nagar PS,False,True,4
MV-184,Accident-RashDriving,2025-04-29T13:22:00,12.937873,77.520252,"Sector 39, Zone 19",FIR narrative sample #634 for Accident-RashDriving.,Tambaram PS,True,False,3
376,IPC-SexualOffence,2026-01-31T20:30:00,17.332053,78.414959,"Sector 80, Zone 1",FIR narrative sample #635 for IPC-SexualOffence.,Tambaram PS,False,False,5
376,IPC-SexualOffence,2024-11-23T02:08:00,17.317298,78.532102,"Sector 36, Zone 9",FIR narrative sample #636 for IPC-SexualOffence.,Mylapore PS,False,True,5
376,IPC-SexualOffence,2026-03-20T23:07:00,17.332938,78.501383,"Sector 48, Zone 6",FIR narrative sample #637 for IPC-SexualOffence.,Anna Nagar PS,False,True,5
376,IPC-SexualOffence,2024-04-16T07:31:00,13.1306,80.328622,"Sector 19, Zone 20",FIR narrative sample #638 for IPC-SexualOffence.,T. Nagar PS,False,False,5
379,IPC-Theft,2024-11-12T13:49:00,12.929672,77.58503,"Sector 74, Zone 12",FIR narrative sample #639 for IPC-Theft.,Adyar PS,False,False,2
302,IPC-Murder,2024-06-15T08:48:00,13.011104,80.264942,"Sector 96, Zone 18",FIR narrative sample #640 for IPC-Murder.,Anna Nagar PS,False,False,5
420,IPC-Fraud,2025-03-11T21:45:00,12.967534,77.537824,"Sector 37, Zone 15",FIR narrative sample #641 for IPC-Fraud.,T. Nagar PS,False,False,3
NDPS-21,NDPS-DrugPossession,2024-05-09T10:33:00,17.457939,78.422278,"Sector 56, Zone 20",FIR narrative sample #642 for NDPS-DrugPossession.,Velachery PS,False,False,4
376,IPC-SexualOffence,2025-04-25T08:17:00,13.043555,80.284168,"Sector 96, Zone 8",FIR narrative sample #643 for IPC-SexualOffence.,Tambaram PS,False,False,5
MV-184,Accident-RashDriving,2025-09-16T16:21:00,17.415445,78.435487,"Sector 2, Zone 3",FIR narrative sample #644 for Accident-RashDriving.,Tambaram PS,True,False,3
302,IPC-Murder,2025-02-06T03:33:00,13.11238,80.246943,"Sector 25, Zone 2",FIR narrative sample #645 for IPC-Murder.,Velachery PS,False,False,5
302,IPC-Murder,2024-07-08T02:03:00,17.410057,78.540373,"Sector 16, Zone 4",FIR narrative sample #646 for IPC-Murder.,Tambaram PS,False,False,5
307,IPC-AttemptToMurder,2024-07-23T04:24:00,17.427217,78.510365,"Sector 15, Zone 6",FIR narrative sample #647 for IPC-AttemptToMurder.,Adyar PS,False,False,4
376,IPC-SexualOffence,2025-06-06T14:42:00,13.104905,80.338331,"Sector 89, Zone 11",FIR narrative sample #648 for IPC-SexualOffence.,Anna Nagar PS,False,True,5
376,IPC-SexualOffence,2025-10-20T02:17:00,13.063948,80.243925,"Sector 23, Zone 15",FIR narrative sample #649 for IPC-SexualOffence.,Velachery PS,False,True,5
307,IPC-AttemptToMurder,2024-11-16T06:39:00,12.920151,77.593329,"Sector 28, Zone 20",FIR narrative sample #650 for IPC-AttemptToMurder.,Anna Nagar PS,False,False,4
307,IPC-AttemptToMurder,2025-01-06T22:16:00,13.008278,80.201966,"Sector 3, Zone 16",FIR narrative sample #651 for IPC-AttemptToMurder.,Anna Nagar PS,False,False,4
379,IPC-Theft,2024-06-04T20:00:00,13.109037,80.23333,"Sector 74, Zone 1",FIR narrative sample #652 for IPC-Theft.,Anna Nagar PS,False,False,2
ARMS-25,ArmsAct-IllegalWeapon,2024-04-09T15:30:00,12.956226,77.631043,"Sector 70, Zone 8",FIR narrative sample #653 for ArmsAct-IllegalWeapon.,T. Nagar PS,False,False,4
302,IPC-Murder,2025-03-06T22:52:00,12.910993,77.600249,"Sector 88, Zone 10",FIR narrative sample #654 for IPC-Murder.,Velachery PS,False,False,5
NDPS-21,NDPS-DrugPossession,2026-02-06T20:41:00,13.061157,80.327235,"Sector 98, Zone 10",FIR narrative sample #655 for NDPS-DrugPossession.,Anna Nagar PS,False,False,4
420,IPC-Fraud,2025-10-05T17:02:00,12.997317,77.562419,"Sector 81, Zone 12",FIR narrative sample #656 for IPC-Fraud.,T. Nagar PS,False,False,3
NDPS-27,NDPS-DrugConsumption,2026-01-07T20:28:00,17.335314,78.412412,"Sector 31, Zone 16",FIR narrative sample #657 for NDPS-DrugConsumption.,Mylapore PS,False,True,3
NDPS-21,NDPS-DrugPossession,2026-01-29T17:41:00,12.971549,77.668993,"Sector 5, Zone 11",FIR narrative sample #658 for NDPS-DrugPossession.,T. Nagar PS,False,False,4
302,IPC-Murder,2025-04-23T23:02:00,12.91051,77.643737,"Sector 87, Zone 18",FIR narrative sample #659 for IPC-Murder.,Anna Nagar PS,False,False,5
379,IPC-Theft,2024-08-18T07:59:00,13.0086,80.213354,"Sector 80, Zone 2",FIR narrative sample #660 for IPC-Theft.,Anna Nagar PS,False,False,2
420,IPC-Fraud,2024-04-15T20:08:00,13.03026,80.198693,"Sector 59, Zone 20",FIR narrative sample #661 for IPC-Fraud.,T. Nagar PS,False,False,3
379,IPC-Theft,2024-08-06T02:52:00,13.020969,80.285896,"Sector 26, Zone 14",FIR narrative sample #662 for IPC-Theft.,T. Nagar PS,False,False,2
323,IPC-Assault,2024-05-09T12:20:00,13.158837,80.282855,"Sector 98, Zone 2",FIR narrative sample #663 for IPC-Assault.,Adyar PS,False,False,2
MV-184,Accident-RashDriving,2025-10-08T10:04:00,13.046523,80.311908,"Sector 71, Zone 6",FIR narrative sample #664 for Accident-RashDriving.,Velachery PS,True,False,3
NDPS-27,NDPS-DrugConsumption,2025-07-28T18:02:00,13.018695,80.326279,"Sector 3, Zone 16",FIR narrative sample #665 for NDPS-DrugConsumption.,Adyar PS,False,False,3
307,IPC-AttemptToMurder,2026-03-28T00:11:00,13.115779,80.285697,"Sector 99, Zone 16",FIR narrative sample #666 for IPC-AttemptToMurder.,Tambaram PS,False,False,4
379,IPC-Theft,2025-09-04T04:40:00,12.975294,77.580525,"Sector 89, Zone 2",FIR narrative sample #667 for IPC-Theft.,Mylapore PS,False,False,2
MV-184,Accident-RashDriving,2025-10-01T22:31:00,17.457048,78.507051,"Sector 54, Zone 1",FIR narrative sample #668 for Accident-RashDriving.,Velachery PS,True,False,3
ARMS-25,ArmsAct-IllegalWeapon,2025-08-05T06:07:00,17.461287,78.505727,"Sector 65, Zone 8",FIR narrative sample #669 for ArmsAct-IllegalWeapon.,Mylapore PS,False,False,4
NDPS-27,NDPS-DrugConsumption,2024-07-01T21:13:00,12.900091,77.532629,"Sector 64, Zone 6",FIR narrative sample #670 for NDPS-DrugConsumption.,Anna Nagar PS,False,False,3
379,IPC-Theft,2024-05-17T01:03:00,17.363271,78.440234,"Sector 98, Zone 15",FIR narrative sample #671 for IPC-Theft.,Mylapore PS,False,False,2
302,IPC-Murder,2025-12-18T23:03:00,17.333142,78.532379,"Sector 10, Zone 8",FIR narrative sample #672 for IPC-Murder.,T. Nagar PS,False,False,5
NDPS-27,NDPS-DrugConsumption,2024-08-05T18:20:00,12.9234,77.622896,"Sector 42, Zone 8",FIR narrative sample #673 for NDPS-DrugConsumption.,T. Nagar PS,False,False,3
307,IPC-AttemptToMurder,2025-08-04T23:26:00,13.062785,80.226006,"Sector 7, Zone 14",FIR narrative sample #674 for IPC-AttemptToMurder.,Anna Nagar PS,False,False,4
379,IPC-Theft,2025-08-25T19:29:00,13.064673,80.212525,"Sector 46, Zone 9",FIR narrative sample #675 for IPC-Theft.,Tambaram PS,False,False,2
420,IPC-Fraud,2025-04-25T04:02:00,17.395987,78.451597,"Sector 59, Zone 14",FIR narrative sample #676 for IPC-Fraud.,Anna Nagar PS,False,False,3
379,IPC-Theft,2025-04-17T07:56:00,12.988182,77.640928,"Sector 22, Zone 19",FIR narrative sample #677 for IPC-Theft.,Mylapore PS,False,False,2
ARMS-25,ArmsAct-IllegalWeapon,2025-08-11T02:26:00,17.383274,78.566006,"Sector 36, Zone 1",FIR narrative sample #678 for ArmsAct-IllegalWeapon.,Anna Nagar PS,False,False,4
NDPS-21,NDPS-DrugPossession,2025-07-25T07:20:00,12.984315,77.657292,"Sector 74, Zone 1",FIR narrative sample #679 for NDPS-DrugPossession.,Adyar PS,False,False,4
NDPS-21,NDPS-DrugPossession,2026-02-17T01:30:00,17.427977,78.412079,"Sector 90, Zone 4",FIR narrative sample #680 for NDPS-DrugPossession.,Anna Nagar PS,False,False,4
NDPS-27,NDPS-DrugConsumption,2024-11-12T07:05:00,17.425493,78.517606,"Sector 17, Zone 12",FIR narrative sample #681 for NDPS-DrugConsumption.,Adyar PS,False,False,3
376,IPC-SexualOffence,2025-08-02T20:05:00,13.079465,80.239474,"Sector 96, Zone 19",FIR narrative sample #682 for IPC-SexualOffence.,Mylapore PS,False,False,5
302,IPC-Murder,2024-12-24T14:49:00,13.142572,80.255558,"Sector 81, Zone 15",FIR narrative sample #683 for IPC-Murder.,Velachery PS,False,False,5
302,IPC-Murder,2024-06-30T02:24:00,17.358265,78.411934,"Sector 90, Zone 20",FIR narrative sample #684 for IPC-Murder.,Velachery PS,False,False,5
ARMS-25,ArmsAct-IllegalWeapon,2024-08-22T06:50:00,17.317953,78.547636,"Sector 66, Zone 12",FIR narrative sample #685 for ArmsAct-IllegalWeapon.,T. Nagar PS,False,False,4
302,IPC-Murder,2025-12-11T12:23:00,12.990661,77.573091,"Sector 91, Zone 3",FIR narrative sample #686 for IPC-Murder.,Mylapore PS,False,False,5
ARMS-25,ArmsAct-IllegalWeapon,2024-04-07T06:08:00,12.929781,77.532769,"Sector 90, Zone 7",FIR narrative sample #687 for ArmsAct-IllegalWeapon.,Mylapore PS,False,False,4
420,IPC-Fraud,2025-05-10T11:57:00,12.972171,77.582269,"Sector 45, Zone 15",FIR narrative sample #688 for IPC-Fraud.,Velachery PS,False,True,3
NDPS-27,NDPS-DrugConsumption,2024-11-06T16:53:00,13.077926,80.275805,"Sector 58, Zone 20",FIR narrative sample #689 for NDPS-DrugConsumption.,Velachery PS,False,False,3
323,IPC-Assault,2024-05-14T22:51:00,13.032837,80.332137,"Sector 23, Zone 10",FIR narrative sample #690 for IPC-Assault.,Anna Nagar PS,False,False,2
307,IPC-AttemptToMurder,2025-12-13T05:17:00,13.114233,80.270113,"Sector 81, Zone 1",FIR narrative sample #691 for IPC-AttemptToMurder.,Mylapore PS,False,False,4
376,IPC-SexualOffence,2025-02-01T21:34:00,13.078525,80.257921,"Sector 38, Zone 7",FIR narrative sample #692 for IPC-SexualOffence.,T. Nagar PS,False,False,5
307,IPC-AttemptToMurder,2026-03-12T07:53:00,17.408148,78.472571,"Sector 42, Zone 16",FIR narrative sample #693 for IPC-AttemptToMurder.,Tambaram PS,False,False,4
MV-184,Accident-RashDriving,2024-05-22T22:33:00,17.376241,78.455353,"Sector 22, Zone 9",FIR narrative sample #694 for Accident-RashDriving.,Velachery PS,True,False,3
420,IPC-Fraud,2024-11-24T11:18:00,13.026434,80.236201,"Sector 21, Zone 18",FIR narrative sample #695 for IPC-Fraud.,Mylapore PS,False,False,3
376,IPC-SexualOffence,2025-09-29T05:53:00,17.415857,78.513317,"Sector 15, Zone 2",FIR narrative sample #696 for IPC-SexualOffence.,Adyar PS,False,True,5
323,IPC-Assault,2024-08-23T04:28:00,12.950748,77.547425,"Sector 41, Zone 12",FIR narrative sample #697 for IPC-Assault.,Tambaram PS,False,False,2
379,IPC-Theft,2025-03-18T14:34:00,13.088083,80.210138,"Sector 99, Zone 5",FIR narrative sample #698 for IPC-Theft.,Anna Nagar PS,False,True,2
NDPS-27,NDPS-DrugConsumption,2025-05-11T04:00:00,17.392383,78.487885,"Sector 61, Zone 10",FIR narrative sample #699 for NDPS-DrugConsumption.,Velachery PS,False,False,3
MV-184,Accident-RashDriving,2024-05-21T04:51:00,17.421567,78.554267,"Sector 94, Zone 16",FIR narrative sample #700 for Accident-RashDriving.,T. Nagar PS,True,False,3
302,IPC-Murder,2025-11-12T21:35:00,13.051993,80.254961,"Sector 46, Zone 3",FIR narrative sample #701 for IPC-Murder.,Anna Nagar PS,False,False,5
323,IPC-Assault,2026-02-06T19:41:00,13.096049,80.226243,"Sector 26, Zone 1",FIR narrative sample #702 for IPC-Assault.,Velachery PS,False,False,2
307,IPC-AttemptToMurder,2024-09-29T14:43:00,17.45822,78.562834,"Sector 41, Zone 20",FIR narrative sample #703 for IPC-AttemptToMurder.,Anna Nagar PS,False,False,4
MV-184,Accident-RashDriving,2024-10-27T01:58:00,17.36277,78.430371,"Sector 50, Zone 12",FIR narrative sample #704 for Accident-RashDriving.,Velachery PS,True,False,3
302,IPC-Murder,2025-06-16T11:22:00,13.048004,77.654488,"Sector 57, Zone 14",FIR narrative sample #705 for IPC-Murder.,Tambaram PS,False,False,5
NDPS-27,NDPS-DrugConsumption,2025-06-12T05:51:00,17.460258,78.474513,"Sector 76, Zone 20",FIR narrative sample #706 for NDPS-DrugConsumption.,Adyar PS,False,False,3
307,IPC-AttemptToMurder,2025-11-07T06:19:00,13.049741,77.598648,"Sector 97, Zone 13",FIR narrative sample #707 for IPC-AttemptToMurder.,Mylapore PS,False,False,4
307,IPC-AttemptToMurder,2026-03-28T13:40:00,12.957922,77.60353,"Sector 26, Zone 6",FIR narrative sample #708 for IPC-AttemptToMurder.,Adyar PS,False,False,4
NDPS-21,NDPS-DrugPossession,2025-06-11T17:31:00,13.134348,80.239019,"Sector 72, Zone 15",FIR narrative sample #709 for NDPS-DrugPossession.,Anna Nagar PS,False,False,4
420,IPC-Fraud,2026-03-07T00:09:00,12.939627,77.617089,"Sector 84, Zone 10",FIR narrative sample #710 for IPC-Fraud.,T. Nagar PS,False,False,3
NDPS-21,NDPS-DrugPossession,2025-10-02T15:58:00,17.408166,78.411251,"Sector 9, Zone 20",FIR narrative sample #711 for NDPS-DrugPossession.,Anna Nagar PS,False,False,4
323,IPC-Assault,2024-08-16T15:36:00,13.030535,77.615079,"Sector 16, Zone 12",FIR narrative sample #712 for IPC-Assault.,Tambaram PS,False,False,2
ARMS-25,ArmsAct-IllegalWeapon,2024-08-22T00:54:00,12.917656,77.523962,"Sector 18, Zone 12",FIR narrative sample #713 for ArmsAct-IllegalWeapon.,Tambaram PS,False,False,4
379,IPC-Theft,2026-02-08T08:23:00,12.9934,77.667425,"Sector 68, Zone 3",FIR narrative sample #714 for IPC-Theft.,Velachery PS,False,True,2
ARMS-25,ArmsAct-IllegalWeapon,2025-09-17T20:11:00,13.098502,80.217442,"Sector 88, Zone 10",FIR narrative sample #715 for ArmsAct-IllegalWeapon.,Velachery PS,False,False,4
376,IPC-SexualOffence,2024-05-02T22:44:00,12.906933,77.607407,"Sector 18, Zone 17",FIR narrative sample #716 for IPC-SexualOffence.,T. Nagar PS,False,False,5
376,IPC-SexualOffence,2025-03-18T15:26:00,13.038945,77.540685,"Sector 29, Zone 7",FIR narrative sample #717 for IPC-SexualOffence.,Mylapore PS,False,True,5
ARMS-25,ArmsAct-IllegalWeapon,2024-07-14T22:53:00,17.440371,78.520708,"Sector 54, Zone 15",FIR narrative sample #718 for ArmsAct-IllegalWeapon.,T. Nagar PS,False,False,4
307,IPC-AttemptToMurder,2025-12-05T04:59:00,13.079423,80.240552,"Sector 77, Zone 17",FIR narrative sample #719 for IPC-AttemptToMurder.,Anna Nagar PS,False,False,4
323,IPC-Assault,2025-10-09T22:19:00,13.121814,80.209676,"Sector 19, Zone 8",FIR narrative sample #720 for IPC-Assault.,Tambaram PS,False,False,2
376,IPC-SexualOffence,2025-11-26T06:08:00,13.070669,80.312784,"Sector 62, Zone 14",FIR narrative sample #721 for IPC-SexualOffence.,T. Nagar PS,False,True,5
302,IPC-Murder,2025-09-14T03:02:00,17.387157,78.416182,"Sector 6, Zone 3",FIR narrative sample #722 for IPC-Murder.,Velachery PS,False,False,5
376,IPC-SexualOffence,2024-05-20T00:48:00,13.127879,80.337916,"Sector 24, Zone 12",FIR narrative sample #723 for IPC-SexualOffence.,Adyar PS,False,True,5
302,IPC-Murder,2026-01-01T04:54:00,17.455695,78.558507,"Sector 65, Zone 20",FIR narrative sample #724 for IPC-Murder.,Adyar PS,False,False,5
420,IPC-Fraud,2024-11-02T18:04:00,13.133834,80.312819,"Sector 25, Zone 10",FIR narrative sample #725 for IPC-Fraud.,Tambaram PS,False,False,3
379,IPC-Theft,2024-09-30T00:46:00,13.150577,80.337976,"Sector 47, Zone 19",FIR narrative sample #726 for IPC-Theft.,Anna Nagar PS,False,False,2
379,IPC-Theft,2025-01-08T21:06:00,13.136259,80.347708,"Sector 30, Zone 14",FIR narrative sample #727 for IPC-Theft.,Mylapore PS,False,False,2
307,IPC-AttemptToMurder,2025-05-17T03:29:00,13.085856,80.270031,"Sector 72, Zone 2",FIR narrative sample #728 for IPC-AttemptToMurder.,Velachery PS,False,False,4
307,IPC-AttemptToMurder,2025-05-03T15:07:00,12.936978,77.610662,"Sector 29, Zone 18",FIR narrative sample #729 for IPC-AttemptToMurder.,Anna Nagar PS,False,False,4
NDPS-21,NDPS-DrugPossession,2025-06-10T13:12:00,13.145861,80.31909,"Sector 23, Zone 1",FIR narrative sample #730 for NDPS-DrugPossession.,Velachery PS,False,False,4
NDPS-27,NDPS-DrugConsumption,2024-05-15T03:25:00,12.975226,77.622843,"Sector 52, Zone 19",FIR narrative sample #731 for NDPS-DrugConsumption.,Anna Nagar PS,False,False,3
307,IPC-AttemptToMurder,2025-10-13T02:23:00,13.056881,80.285894,"Sector 30, Zone 14",FIR narrative sample #732 for IPC-AttemptToMurder.,T. Nagar PS,False,False,4
NDPS-27,NDPS-DrugConsumption,2025-06-22T22:49:00,17.399984,78.527708,"Sector 46, Zone 16",FIR narrative sample #733 for NDPS-DrugConsumption.,Anna Nagar PS,False,False,3
MV-184,Accident-RashDriving,2025-02-13T15:32:00,12.91518,77.587342,"Sector 64, Zone 8",FIR narrative sample #734 for Accident-RashDriving.,Anna Nagar PS,True,False,3
379,IPC-Theft,2026-03-04T03:47:00,13.13555,80.270402,"Sector 49, Zone 20",FIR narrative sample #735 for IPC-Theft.,Adyar PS,False,True,2
323,IPC-Assault,2025-10-29T09:39:00,17.320413,78.418943,"Sector 60, Zone 7",FIR narrative sample #736 for IPC-Assault.,Anna Nagar PS,False,False,2
376,IPC-SexualOffence,2024-05-26T15:31:00,17.346866,78.461679,"Sector 3, Zone 2",FIR narrative sample #737 for IPC-SexualOffence.,Mylapore PS,False,False,5
NDPS-21,NDPS-DrugPossession,2025-12-03T12:28:00,13.02806,77.585409,"Sector 72, Zone 10",FIR narrative sample #738 for NDPS-DrugPossession.,Adyar PS,False,True,4
379,IPC-Theft,2024-11-16T13:08:00,13.006116,77.592593,"Sector 63, Zone 18",FIR narrative sample #739 for IPC-Theft.,Tambaram PS,False,False,2
ARMS-25,ArmsAct-IllegalWeapon,2024-08-26T15:30:00,17.441696,78.48777,"Sector 76, Zone 13",FIR narrative sample #740 for ArmsAct-IllegalWeapon.,Anna Nagar PS,False,False,4
MV-184,Accident-RashDriving,2024-05-11T11:49:00,12.942877,77.519104,"Sector 45, Zone 19",FIR narrative sample #741 for Accident-RashDriving.,Velachery PS,True,True,3
302,IPC-Murder,2024-07-02T10:24:00,13.071204,80.349411,"Sector 85, Zone 8",FIR narrative sample #742 for IPC-Murder.,T. Nagar PS,False,False,5
420,IPC-Fraud,2025-08-06T20:19:00,17.318591,78.516779,"Sector 44, Zone 6",FIR narrative sample #743 for IPC-Fraud.,T. Nagar PS,False,False,3
302,IPC-Murder,2024-09-29T10:02:00,12.996843,77.582196,"Sector 35, Zone 1",FIR narrative sample #744 for IPC-Murder.,Anna Nagar PS,False,False,5
NDPS-27,NDPS-DrugConsumption,2024-08-09T00:20:00,12.982857,77.566187,"Sector 13, Zone 7",FIR narrative sample #745 for NDPS-DrugConsumption.,Anna Nagar PS,False,False,3
323,IPC-Assault,2024-11-11T16:51:00,17.359326,78.505072,"Sector 26, Zone 16",FIR narrative sample #746 for IPC-Assault.,Anna Nagar PS,False,False,2
307,IPC-AttemptToMurder,2024-10-02T06:18:00,12.899205,77.673996,"Sector 80, Zone 3",FIR narrative sample #747 for IPC-AttemptToMurder.,Adyar PS,False,False,4
MV-184,Accident-RashDriving,2025-12-27T18:21:00,12.902363,77.64279,"Sector 45, Zone 3",FIR narrative sample #748 for Accident-RashDriving.,Adyar PS,True,False,3
376,IPC-SexualOffence,2024-11-03T09:27:00,17.391392,78.438712,"Sector 66, Zone 15",FIR narrative sample #749 for IPC-SexualOffence.,Mylapore PS,False,False,5
ARMS-25,ArmsAct-IllegalWeapon,2025-10-01T00:40:00,17.387596,78.436546,"Sector 96, Zone 15",FIR narrative sample #750 for ArmsAct-IllegalWeapon.,Tambaram PS,False,False,4
376,IPC-SexualOffence,2024-06-19T17:51:00,17.441444,78.551794,"Sector 81, Zone 2",FIR narrative sample #751 for IPC-SexualOffence.,Tambaram PS,False,False,5
ARMS-25,ArmsAct-IllegalWeapon,2025-09-10T11:29:00,13.04116,80.310129,"Sector 53, Zone 11",FIR narrative sample #752 for ArmsAct-IllegalWeapon.,Anna Nagar PS,False,False,4
307,IPC-AttemptToMurder,2024-06-23T06:54:00,12.93431,77.560527,"Sector 77, Zone 8",FIR narrative sample #753 for IPC-AttemptToMurder.,Tambaram PS,False,False,4
